title,content
鹅口普查,"英国清点女王拥有天鹅数量的一个工作，目的在于统计女王究竟有多少只天鹅。
英国王室自12世纪的时候首次声称对公开水域中全部无主的[加粗:疣鼻天鹅]的所有权，并每年在泰晤士河的特定河段行使这一权力，对河段内的疣鼻天鹅数量进行清点，这一活动持续五天。具体工作包括：寻找天鹅、对天鹅进行称重、检查天鹅是否有受伤情况、统计天鹅数量等。[划掉:导致女王八百年来没有吃过铁锅炖大鹅这一道名菜。]
"
cpy文学,cpy简称插屁眼，所以cpy文学的意思就是指[链接:腐女]们很喜欢看的基情文学。
青年危机,没车，没房，没对象，没户口，没假期，还没别人挣得多。觉得世界充满机遇，但自己一直在错过。觉得自己满腹经纶，应该拥有更好的生活，却始终怀才不遇。身边朋友一个个都已经飞黄腾达，自己还在碌碌无为，每日板砖。想好好哭诉一场，发泄心中不满，却发现自己离家在外，在电话中只能强颜欢笑，报喜不报忧。这种青年人的无奈。
中等意思,用来形容那些比[链接:小目标]略有难度的事情。以万达董事长王健林的衡量标准，大约是几十亿吧。
无线电法国别研究,一本关于无线电法的书籍名称。由于断句位置不同，会造成非常搞笑的效果。（无线电，法国，别研究。法国：？？？凭什么啊）
明月清风晓星尘,"指小说[链接:魔道祖师]以及电视剧《陈情令》里的一个角色道长，名叫晓星尘。
暑期档电视剧《陈情令》的播出也带动了剧组内角色以及扮演者的发展大火（其他剧组都是火主角，陈情令是火所有人），晓星尘这个角色是由小鲜肉[链接:宋继扬]饰演的，后期剧情其眼睛被割，被蒙上白带，整个人更是仙了十倍。在剧情的后半段尤其义城篇，晓星尘的戏份更重加一个惨字，薛洋欺他眼盲欺的好惨。经典台词“[链接,斜体:那可不行，你一开口我就笑，我一笑，剑就拿不稳了]”经常被后人玩梗。
其他剧情梗：[斜体,链接:明月清风晓星尘，傲雪凌霜宋子琛，十恶不赦薛成美]。"
人艰不拆,类似[链接:求不说]。源自林宥嘉《说谎》歌词：人生已经如此的艰难，有些事情就不要拆穿。
养生香烟,[划掉:自欺欺人的][链接:朋克养生]利器。在有害健康的香烟中加入中草药进行养生。[链接:硬核]版的[链接:可乐泡枸杞]。
丑帅,"丑帅是2013年新近流行起来的一个词,意思是""丑着丑着忽然感觉就帅了"" ,意指那些五官单看虽精致,但组合在一起却又让人感觉不和谐的一类人。他们并没有传统南美观所要求的那种美丽脸庞,但却会因独特的脾气与性格或者是出众的身材与轮廓而备受大众青睐,从而越看越有味道,所以越看就越觉得帅气。"
基番,指内容偏向男男暧昧的番剧，通常以双男主甚至多男主为故事主线……‘腐女’往往是‘基番’的主要受众群。
辣鸡,“垃圾”的谐音，通常有调侃的意思，或者程度没有“垃圾”那么严重。
残念,源于日文[残念(ざんねん)]，意为遗憾。通常用来表达望眼欲穿，却不论如何努力都得不到。
中国四大宽容,"来自微博上某网友总结的：
""大过年的""，
""多大点事""，
""来都来了""，
""都不容易""。
（意思就是原谅他/她）"
宇杰爸爸,"指某家长群的微信对话截图中，署名“宇杰爸爸”的群员，也指代他所发送的消息内容（两个心心眼流口水的表情符号），现在在网络上使用时，常表示”即使场合非常不对，也要给自己喜欢的色图点赞“[划掉:的坚定信念]。
该梗来源于一张微信对话截图：在家长群中一位署名为[链接:天尧妈妈]的家长不小心发了一张裸照，并配文字“比你老婆的大吗”，当她发现[加粗:发错群]时，已经过了撤回时限，群内成员反应十分尴尬，只有一位署名宇杰爸爸的群员[划掉:勇敢地]发了两个[色]表情。
这段截图在网上流传后，网友们纷纷调侃天尧妈妈和宇杰爸爸的关系，产生了许多相关梗[划掉:比如说情侣id…]。"
马杀鸡,推拿按摩，源于英语massage的音译。
歪果仁,外国人的“外国人”发音。
四脚吞金兽,"指在经济上依靠父母的儿女。
狭义上指无法自理和自立，（当然）也没有稳定经济来源，要依靠父母生活的[划掉,链接:人类幼崽]小孩。广义上则指所有还需要父母出资供养生活的孩子。
小孩刚出生时不明事理，随时哭闹，无法沟通，还只会四肢着地爬来爬去，比小动物还要难懂，照顾这个时期的孩子最耗心力，因此得名四脚兽。
而养育孩子不仅需要父母付出精力，还要花费大量的[加粗:金钱]，供他吃喝[划掉:玩乐]、衣食住行、报班上学。因此在“四脚兽”外还要加上“吞金”的[划掉:恐怖]称号。
在长大后还可能会吞金过度，让父母惨遭吸干。
[划掉:真是一种恐怖的兽类]"
爹系男友,"形容把女朋友当女儿一样对待的男友。
此类男友以成熟稳重、内敛靠谱、话不多，但绝对体贴，年龄不一定很大，但对你却如[加粗:老父亲]一般。没有套路，只知道对你好，你的事就是他终身奋斗的目标，他要把全世界最好的都留给你；可能有一些霸道，但他的宠爱只属于你，一天[斜体:25小时]护你周全，男友力爆棚，时时刻刻让你感受到安全感。[斜体:对女朋友就是一个字：“宠”，和他谈恋爱就是一个字“甜”。]
参考类型：[链接:韩商言]（小说[斜体:蜜汁炖鱿鱼]、电视剧[斜体:亲爱的，热爱的] 男主）
"
吾乃侍奉无上至尊之人,"出自2018年1月动画《[链接:Overlord] II》。在第一话结尾，安兹王使用云操控魔法向蜥蜴人宣告：“[加粗:吾乃侍奉无上至尊之人]，作为先锋而来，宣告汝等的死亡！”

其中的“[加粗:吾乃侍奉无上至尊之人]”作为明示忠心的霸气发言，而成为了粉丝的新口号。

之后有粉丝将该句中的“至尊”替换为其他的角色，进行“吾乃侍奉无上XX之人”造句，用于表达对指定对象的敬仰之情。


整理自 bilibili 2018年度 动画流行梗盘点
"
海淀网友,[链接:天朝]最神秘的[链接:白帽黑客]团体之一。尤其善于通过互联网发现，揭露[链接:帝都]的违法乱纪行为。据说实力与西方的[链接:Anonymous]不分上下。
我酸了,"类似于“我嫉妒了”“我羡慕了”。“酸”一字有时也被替换成“柠檬”。
是“心里酸溜溜的”这种表达方式的缩略版。但“酸”在网络上作为动词时也可以表示讽刺或嘲弄，比如“你别酸我了”可能代表“你就别讽刺我了”。
这种表达衍生出了[链接:柠檬精]一词。"
萝莉,"幼女，或长相可爱，低龄的可爱女子。源于俄裔美籍作家弗拉基米尔·纳博科夫小说[链接:洛丽塔]（Lolita）名称的[链接:空耳]。广泛应用于[链接:二次元]及其他日本文化圈。
[加粗:与][加粗,链接:lo娘][加粗:的概念完全不同，两边群体都完全不希望被混淆称呼，使用时请注意。lo娘是指喜爱穿着lolita fashion风格服饰的女性，与外形低幼与否完全无关]"
黏妻族,每次妻子要外出的时候就会说“我也去”，无论到哪里都跟着的丈夫们。
猫爪杯,"指[链接:星巴克]春季推出的樱花猫爪杯，官方售价199元。[划掉,链接:星巴克圣杯]
因为长得过于可爱，发售之前就在[链接:抖音]等网站上成为了网红。而发售当天门店备货极少，被[链接:黄牛]疯狂抢购，[划掉:甚至差点在门店发生流血事件]星巴克官方之后发布声明，宣布将在天猫旗舰店发售4000只猫爪杯，但3月1日最后上架的3000只猫爪杯库存甚至还没撑过两秒钟就被买光，随后有黄牛勇敢地挂出了2000元的高价…
与此同时[链接:山寨]商家们也开始售卖长得一模一样只是缺个星巴克美人鱼的猫爪杯，售价在几十块左右…

因为星巴克这一波操作实在太骚[划掉:黄牛之友]，又被称为智商税之杯。"
马猴烧酒,"指魔法少女。
是日语まほうしょうじょ[划掉:读音Mahou Shoujo]的[链接:空耳]。"
OGC,"一个颜文字。和ORZ一样需要横过来看。
O是头，G是人的躯干和手臂[划掉:还有丁丁]，C是腿。因此代表了[划掉,链接:手冲]撸管。
如果难以理解其中关系的话请参阅动图。
在大陆并不是很常见，在台湾地区和欧洲等地却很普及。因为英国政府商务办公室（Office of Government Commerce，缩写OGC）某年斥巨资更换了logo，主元素就是OGC三个紧密相连的字母，后被英国媒体发现有奇怪的颜文字歧义……该梗才流传开来。"
瑞典人,"指东北人。

源自一微博博主吐槽一东北口音男子在电梯内吸烟，但网友把重点放在了口音上，怼其地域歧视。于是在第二次爆料相同事情时，该博主说“这次谨慎点就不透漏口音了，你们直当是瑞典口音吧”，但其实是在指东北人。于是就有了瑞典人指东北人的梗了。"
手动滑稽,"表示手动发送“[链接,加粗:滑稽]”表情，与找不到图片发“[加粗:.jpg]”异曲同工。
“滑稽”出自百度贴吧，是贴吧使用率最高的表情之一。但是因为其他社交平台没有此表情，所以往往在聊天中用文字打出“手动滑稽”代替。多用于[划掉:嘲讽]和吐槽。"
雏菊男孩,"指韩国艺人[加粗:权志龙]。
雏菊的花语是天真、和平、希望、纯洁的美以及深藏在心底的爱。权志龙个人很喜欢雏菊，他的社交动态和个人品牌中都经常出现雏菊的图案。因此粉丝将他称为“雏菊男孩”。
他在2018年2月27号入伍，在入伍前他在社交网络上发布动态：[加粗:“下次花开的时候，再会”]。因此，在今年权志龙即将退伍之际，粉丝纷纷在网络上表示：“我的雏菊男孩终于要回来了”。"
妖艳贱货,低俗，无趣的反面[链接:女配]。来自[链接:谷阿莫]对某些爱情电影的人设吐槽：“男主角一看，天哪，这女的好特别，好单纯好不做作，和外面的妖艳的贱货真的好不一样，我最喜欢这种朴实又没有心机的女孩儿了。”
千斤顶,[链接:备胎]的[链接:备胎]，换[链接:备胎]时，临时用于顶住[链接:备胎]的小[链接:备胎]。
思想迪化,"指：[加粗:脑补没有的情节]。
来源于[链接:动漫][加粗:overlord]中的角色[加粗:迪米乌哥斯]。他十分崇拜动漫中的另一角色[加粗:安兹]，总认为安兹什么都知道，无所不能。因此当安兹做什么事情或说什么话的时候，迪米乌哥斯总会脑补安兹有宏大的计划或者考虑了深远的意义。[加粗:但其实安兹并没有想这么多]，因此，后来迪米乌哥斯每次脑补的时候就会有[链接:弹幕]说[加粗:思想逐渐迪化]。"
溜了溜了,网络用语，直播圈常用，指见机不对或是做了什么羞耻的事情，没脸见人要马上跑路。通常是说话人自己认怂的一种信号。例如，某人在争论问题时发现其实是自己错了，为了缓解气氛，就会说“哎呀我的错，溜了溜了”。以此方法认怂，会显得气氛没那么尴尬。
